sale_date,item_name,net_quantity,index_id
10/15/2016,"Cappuccino, Unknown",1,5264
08/01/2016,"Cappuccino, Unknown",1,5265
07/23/2016,"Cappuccino, Unknown",1,5266
12/23/2016,New Orleans Iced Coffee (cup),1,5267
02/27/2016,"Cappuccino, Unknown",1,5268
06/28/2016,New Orleans Iced Coffee (cup),1,5269
09/12/2016,NOLA Carton,1,5270
11/22/2016,Latte,1,5271
07/15/2016,Drip Coffee,1,5272
12/01/2016,New Orleans Iced Coffee (cup),1,5273
05/09/2016,Latte,2,5274
04/23/2016,Macchiato,1,5275
11/22/2016,"Au Lait, Unknown",1,5276
11/14/2016,Americano,1,5277
05/28/2016,Chemex Coffee,1,5278
08/01/2016,Drip Coffee,1,5279
12/28/2016,Gibraltar,2,5280
04/21/2016,New Orleans Iced Coffee (cup),1,5281
06/19/2016,Espresso,1,5282
06/15/2016,"Cappuccino, Unknown",1,5283
07/13/2016,Still Water,1,5284
11/01/2016,S.O. Iced Coffee,1,5285
12/27/2016,New Orleans Iced Coffee (cup),1,5286
10/18/2016,Drip Coffee,1,5287
12/09/2016,"Cappuccino, Unknown",1,5288
02/18/2016,Drip Coffee,1,5289
06/11/2016,Gibraltar,2,5290
08/18/2016,Tea,1,5291
12/19/2016,"Cappuccino, Unknown",1,5292
09/22/2016,Gibraltar,1,5293
07/02/2016,New Orleans Iced Coffee (cup),1,5294
10/15/2016,Americano,1,5295
09/13/2016,NOLA Carton,4,5296
07/27/2016,Americano,1,5297
05/15/2016,"Cappuccino, Unknown",1,5298
05/14/2016,Drip Coffee,1,5299
04/30/2016,New Orleans Iced Coffee (cup),1,5300
08/23/2016,"Cappuccino, Unknown",1,5301
08/16/2016,Drip Coffee,1,5302
07/14/2016,"Cappuccino, Unknown",1,5303
02/23/2016,"Au Lait, Unknown",1,5304
08/31/2016,Hot Chocolate,1,5305
04/29/2016,Shakerato,1,5306
12/13/2016,Latte,1,5307
02/22/2016,Shakerato,2,5308
10/09/2016,S.O. Iced - 4 oz Oji,1,5309
02/18/2016,Espresso,1,5310
11/19/2016,Drip Coffee,2,5311
11/30/2016,"Cappuccino, Unknown",1,5312
11/09/2016,New Orleans Iced Coffee (cup),1,5313
03/23/2016,Drip Coffee,1,5314
11/24/2016,Gibraltar,1,5315
04/24/2016,"Cappuccino, Unknown",1,5316
11/16/2016,Latte,1,5317
11/26/2016,Latte,1,5318
07/18/2016,Mocha,1,5319
05/24/2016,New Orleans Iced Coffee (cup),1,5320
09/20/2016,Drip Coffee,1,5321
07/04/2016,Latte,1,5322
12/09/2016,Latte,1,5323
05/02/2016,Latte,1,5324
03/22/2016,Drip Coffee,1,5325
12/15/2016,Latte,1,5326
11/14/2016,Cascara Fizz,1,5327
09/09/2016,"Cappuccino, Unknown",1,5328
08/02/2016,Latte,1,5329
05/03/2016,Latte,1,5330
06/25/2016,S.O. Iced Coffee,1,5331
11/17/2016,Latte,1,5332
09/15/2016,S.O. Iced Coffee,1,5333
12/30/2016,Drip Coffee,2,5334
11/22/2016,Drip Coffee,1,5335
08/19/2016,S.O. Iced Coffee,1,5336
04/17/2016,Drip Coffee,1,5337
03/30/2016,Drip Coffee,1,5338
06/28/2016,Latte,1,5339
07/27/2016,Mocha,1,5340
11/08/2016,S.O. Iced Coffee,1,5341
05/31/2016,New Orleans Iced Coffee (cup),1,5342
09/25/2016,New Orleans Iced Coffee (cup),1,5343
07/08/2016,S.O. Iced Coffee,1,5344
12/07/2016,Americano,1,5345
06/07/2016,Macchiato,1,5346
02/08/2016,Latte,1,5347
04/11/2016,"Cappuccino, Unknown",1,5348
02/12/2016,S.O. Iced - 4 oz Oji,1,5349
09/03/2016,Americano,1,5350
10/01/2016,Latte,1,5351
10/28/2016,Drip Coffee,1,5352
02/16/2016,"Cappuccino, Unknown",1,5353
10/18/2016,Latte,1,5354
05/28/2016,"Cappuccino, Unknown",1,5355
12/29/2016,S.O. Iced Coffee,1,5356
06/21/2016,Latte,1,5357
09/04/2016,New Orleans Iced Coffee (cup),1,5358
05/30/2016,Latte,1,5359
08/22/2016,S.O. Iced - 4 oz Oji,1,5360
03/24/2016,"Cappuccino, Unknown",2,5361
06/09/2016,Mocha,1,5362
06/24/2016,"Cappuccino, Unknown",1,5363
12/20/2016,Drip Coffee,1,5364
07/21/2016,Drip Coffee,1,5365
12/29/2016,"Cappuccino, Unknown",1,5366
10/18/2016,Chemex Coffee,1,5367
03/12/2016,Chemex Coffee,1,5368
03/15/2016,Drip Coffee,1,5369
03/11/2016,New Orleans Iced Coffee (cup),1,5370
09/27/2016,Latte,1,5371
09/26/2016,Drip Coffee,1,5372
05/25/2016,New Orleans Iced Coffee (cup),1,5373
08/04/2016,Drip Coffee,1,5374
05/03/2016,Americano,1,5375
06/02/2016,Hot Chocolate,1,5376
08/06/2016,"Au Lait, Unknown",1,5377
09/09/2016,"Cappuccino, Unknown",1,5378
02/09/2016,"Cappuccino, Unknown",1,5379
05/15/2016,Latte,1,5380
11/18/2016,Drip Coffee,1,5381
03/18/2016,Drip Coffee,1,5382
10/30/2016,NOLA Carton,1,5383
08/24/2016,Americano,1,5384
02/22/2016,S.O. Iced Coffee,1,5385
08/14/2016,Latte,1,5386
04/20/2016,Hot Chocolate,2,5387
06/14/2016,Chemex Coffee,1,5388
04/21/2016,Drip Coffee,2,5389
09/01/2016,"Cappuccino, Unknown",1,5390
05/11/2016,Chemex Coffee,1,5391
08/21/2016,New Orleans Iced Coffee (cup),1,5392
09/11/2016,Drip Coffee,1,5393
06/27/2016,"Cappuccino, Unknown",1,5394
11/02/2016,Latte,1,5395
09/04/2016,S.O. Iced - 4 oz Oji,1,5396
04/27/2016,Chemex Coffee,1,5397
03/02/2016,Drip Coffee,1,5398
03/19/2016,Drip Coffee,1,5399
12/03/2016,S.O. Iced - 4 oz Oji,1,5400
05/14/2016,NOLA Carton,1,5401
10/25/2016,Apple Juice,1,5402
07/26/2016,"Cappuccino, Unknown",1,5403
05/14/2016,"Cappuccino, Unknown",1,5404
12/28/2016,New Orleans Iced Coffee (cup),1,5405
10/24/2016,Gibraltar,1,5406
05/09/2016,Latte,1,5407
11/01/2016,Mocha,1,5408
09/24/2016,"Cappuccino, Unknown",1,5409
12/23/2016,Drip Coffee,1,5410
09/20/2016,Latte,1,5411
10/12/2016,New Orleans Iced Coffee (cup),2,5412
11/19/2016,"Cappuccino, Unknown",1,5413
09/07/2016,Drip Coffee,1,5414
10/25/2016,"Cappuccino, Unknown",1,5415
10/29/2016,S.O. Iced - 4 oz Oji,1,5416
11/30/2016,Mocha,1,5417
09/02/2016,Drip Coffee,1,5418
06/28/2016,"Cappuccino, Unknown",2,5419
04/28/2016,S.O. Iced Coffee,1,5420
06/07/2016,"Cappuccino, Unknown",1,5421
12/30/2016,Hot Chocolate,1,5422
05/20/2016,Latte,2,5423
07/10/2016,Americano,1,5424
08/15/2016,Hot Chocolate,2,5425
03/23/2016,Gibraltar,1,5426
06/12/2016,Latte,1,5427
09/16/2016,New Orleans Iced Coffee (cup),1,5428
11/19/2016,Latte,1,5429
10/03/2016,S.O. Iced - 4 oz Oji,1,5430
08/23/2016,New Orleans Iced Coffee (cup),1,5431
12/07/2016,New Orleans Iced Coffee (cup),1,5432
10/21/2016,"Cappuccino, Unknown",1,5433
09/03/2016,Chemex Coffee,1,5434
11/14/2016,"Cappuccino, Unknown",1,5435
10/25/2016,S.O. Iced Coffee,1,5436
08/27/2016,Cascara Fizz,1,5437
09/27/2016,Latte,1,5438
11/29/2016,New Orleans Iced Coffee (cup),1,5439
10/01/2016,Americano,1,5440
12/16/2016,Latte,1,5441
07/03/2016,Mocha,1,5442
09/16/2016,Latte,1,5443
07/03/2016,New Orleans Iced Coffee (cup),2,5444
09/29/2016,Latte,1,5445
09/21/2016,Espresso,1,5446
06/02/2016,Drip Coffee,1,5447
04/24/2016,S.O. Iced Coffee,1,5448
06/19/2016,"Cappuccino, Unknown",1,5449
05/21/2016,Drip Coffee,2,5450
03/16/2016,Apple Juice,1,5451
12/24/2016,Latte,1,5452
04/13/2016,Espresso,1,5453
04/01/2016,"Cappuccino, Unknown",2,5454
02/17/2016,Latte,1,5455
10/27/2016,New Orleans Iced Coffee (cup),1,5456
08/12/2016,Latte,1,5457
12/04/2016,S.O. Iced - 4 oz Oji,1,5458
07/31/2016,"Cappuccino, Unknown",1,5459
07/22/2016,S.O. Iced Coffee,1,5460
12/18/2016,Drip Coffee,1,5461
04/15/2016,New Orleans Iced Coffee (cup),1,5462
07/02/2016,"Cappuccino, Unknown",1,5463
05/03/2016,Gibraltar,1,5464
10/23/2016,Latte,1,5465
11/23/2016,Drip Coffee,1,5466
10/14/2016,New Orleans Iced Coffee (cup),1,5467
08/13/2016,New Orleans Iced Coffee (cup),2,5468
03/23/2016,Drip Coffee,1,5469
12/19/2016,"Cappuccino, Unknown",1,5470
07/06/2016,S.O. Iced Coffee,1,5471
12/06/2016,Latte,1,5472
08/27/2016,Still Water,1,5473
10/09/2016,Latte,1,5474
04/09/2016,Mocha,1,5475
07/25/2016,New Orleans Iced Coffee (cup),1,5476
12/19/2016,"Cappuccino, Unknown",1,5477
02/11/2016,New Orleans Iced Coffee (cup),1,5478
02/15/2016,Latte,2,5479
11/25/2016,New Orleans Iced Coffee (cup),1,5480
11/21/2016,Drip Coffee,1,5481
07/27/2016,New Orleans Iced Coffee (cup),1,5482
05/01/2016,Drip Coffee,1,5483
11/30/2016,Espresso,1,5484
03/16/2016,New Orleans Iced Coffee (cup),1,5485
02/04/2016,"Cappuccino, Unknown",1,5486
03/16/2016,Cascara Fizz,2,5487
10/26/2016,Drip Coffee,1,5488
05/22/2016,S.O. Iced - 4 oz Oji,1,5489
06/12/2016,Latte,1,5490
07/19/2016,"Cappuccino, Unknown",1,5491
09/02/2016,"Au Lait, Unknown",1,5492
05/08/2016,Latte,1,5493
12/21/2016,Latte,1,5494
07/09/2016,Drip Coffee,1,5495
09/09/2016,Drip Coffee,1,5496
10/13/2016,Sparkling Water,1,5497
04/18/2016,Macchiato,1,5498
03/30/2016,Hot Chocolate,1,5499
04/04/2016,Drip Coffee,1,5500
07/27/2016,Cascara Fizz,3,5501
11/02/2016,Americano,1,5502
05/07/2016,Latte,2,5503
10/21/2016,NOLA Carton,1,5504
06/18/2016,Drip Coffee,1,5505
11/20/2016,S.O. Iced - 4 oz Oji,1,5506
12/08/2016,Drip Coffee,1,5507
07/24/2016,Latte,1,5508
09/24/2016,Latte,1,5509
03/23/2016,New Orleans Iced Coffee (cup),1,5510
06/16/2016,Drip Coffee,1,5511
06/06/2016,Americano,1,5512
09/26/2016,Mocha,1,5513
02/17/2016,Gibraltar,2,5514
07/09/2016,Hot Chocolate,1,5515
04/10/2016,Apple Juice,1,5516
06/03/2016,"Cappuccino, Unknown",1,5517
03/04/2016,Americano,1,5518
11/25/2016,Apple Juice,1,5519
12/13/2016,Latte,2,5520
07/27/2016,Latte,1,5521
10/03/2016,S.O. Iced - 4 oz Oji,1,5522
02/21/2016,New Orleans Iced Coffee (cup),1,5523
10/04/2016,New Orleans Iced Coffee (cup),1,5524
12/07/2016,Gibraltar,1,5525
06/22/2016,Drip Coffee,1,5526
08/02/2016,Espresso,1,5527
11/20/2016,S.O. Iced Coffee,1,5528
07/05/2016,New Orleans Iced Coffee (cup),1,5529
08/05/2016,Apple Juice,1,5530
03/02/2016,"Cappuccino, Unknown",2,5531
12/22/2016,Latte,2,5532
09/14/2016,Latte,1,5533
05/27/2016,"Cappuccino, Unknown",1,5534
10/07/2016,New Orleans Iced Coffee (cup),1,5535
08/26/2016,Drip Coffee,1,5536
02/23/2016,New Orleans Iced Coffee (cup),1,5537
12/06/2016,Drip Coffee,1,5538
12/06/2016,Mocha,1,5539
12/28/2016,Americano,1,5540
11/09/2016,Americano,2,5541
04/21/2016,"Cappuccino, Unknown",1,5542
02/13/2016,Drip Coffee,1,5543
07/30/2016,Cascara Fizz,1,5544
05/24/2016,Cascara Fizz,1,5545
11/03/2016,Chemex Coffee,1,5546
06/20/2016,S.O. Iced - 4 oz Oji,1,5547
08/07/2016,Mocha,2,5548
10/09/2016,Drip Coffee,1,5549
11/26/2016,Latte,1,5550
11/28/2016,Hot Chocolate,3,5551
10/09/2016,Espresso,1,5552
12/28/2016,Drip Coffee,1,5553
09/05/2016,Latte,1,5554
11/29/2016,Drip Coffee,2,5555
10/16/2016,"Cappuccino, Unknown",1,5556
10/17/2016,Latte,1,5557
05/05/2016,Espresso,1,5558
12/24/2016,"Cappuccino, Unknown",1,5559
06/20/2016,NOLA Carton,1,5560
04/01/2016,Latte,1,5561
11/01/2016,Drip Coffee,1,5562
06/21/2016,Latte,1,5563
04/20/2016,NOLA Carton,1,5564
08/23/2016,Cascara Fizz,1,5565
11/26/2016,Macchiato,1,5566
06/09/2016,S.O. Iced Coffee,1,5567
06/19/2016,Drip Coffee,1,5568
05/10/2016,"Cappuccino, Unknown",2,5569
07/15/2016,Drip Coffee,1,5570
05/06/2016,Drip Coffee,1,5571
10/29/2016,NOLA Carton,1,5572
03/08/2016,Drip Coffee,2,5573
04/04/2016,Drip Coffee,2,5574
03/15/2016,Latte,1,5575
10/02/2016,Mocha,1,5576
12/18/2016,"Cappuccino, Unknown",1,5577
09/27/2016,"Cappuccino, Unknown",1,5578
07/27/2016,New Orleans Iced Coffee (cup),2,5579
06/08/2016,Apple Juice,1,5580
10/22/2016,"Cappuccino, Unknown",1,5581
09/23/2016,"Cappuccino, Unknown",2,5582
05/09/2016,New Orleans Iced Coffee (cup),1,5583
06/23/2016,Sparkling Water,1,5584
02/18/2016,Cascara Fizz,1,5585
07/19/2016,New Orleans Iced Coffee (cup),1,5586
12/09/2016,Latte,1,5587
03/07/2016,New Orleans Iced Coffee (cup),1,5588
06/21/2016,Latte,1,5589
07/04/2016,S.O. Iced Coffee,1,5590
10/24/2016,New Orleans Iced Coffee (cup),2,5591
05/27/2016,Latte,1,5592
04/14/2016,"Cappuccino, Unknown",1,5593
07/27/2016,New Orleans Iced Coffee (cup),1,5594
11/23/2016,Mocha,1,5595
03/12/2016,Latte,1,5596
03/05/2016,Drip Coffee,2,5597
06/25/2016,Drip Coffee,1,5598
04/10/2016,Gibraltar,1,5599
12/08/2016,Tea,1,5600
05/30/2016,Latte,1,5601
08/24/2016,Americano,1,5602
09/03/2016,Cascara Fizz,1,5603
07/04/2016,Cascara Fizz,1,5604
12/01/2016,New Orleans Iced Coffee (cup),1,5605
05/08/2016,Hot Chocolate,1,5606
07/23/2016,Drip Coffee,1,5607
04/05/2016,"Cappuccino, Unknown",1,5608
03/23/2016,Americano,1,5609
10/17/2016,Sparkling Water,1,5610
10/04/2016,New Orleans Iced Coffee (cup),2,5611
05/02/2016,Latte,1,5612
10/14/2016,"Cappuccino, Unknown",1,5613
11/13/2016,Gibraltar,1,5614
05/05/2016,Espresso,1,5615
11/05/2016,New Orleans Iced Coffee (cup),1,5616
12/08/2016,New Orleans Iced Coffee (cup),1,5617
03/18/2016,Drip Coffee,1,5618
12/29/2016,"Cappuccino, Unknown",1,5619
06/06/2016,"Cappuccino, Unknown",1,5620
09/02/2016,Mocha,1,5621
07/24/2016,New Orleans Iced Coffee (cup),1,5622
09/10/2016,Latte,1,5623
08/15/2016,New Orleans Iced Coffee (cup),1,5624
12/13/2016,"Cappuccino, Unknown",1,5625
08/03/2016,Latte,1,5626
11/01/2016,Drip Coffee,1,5627
03/22/2016,Drip Coffee,1,5628
10/09/2016,New Orleans Iced Coffee (cup),1,5629
07/05/2016,Latte,1,5630
05/08/2016,Espresso,1,5631
07/09/2016,New Orleans Iced Coffee (cup),1,5632
09/20/2016,Latte,1,5633
03/13/2016,Latte,3,5634
12/01/2016,Drip Coffee,1,5635
07/06/2016,Hot Chocolate,1,5636
11/16/2016,Drip Coffee,1,5637
04/01/2016,"Cappuccino, Unknown",1,5638
05/12/2016,New Orleans Iced Coffee (cup),1,5639
06/09/2016,Drip Coffee,1,5640
12/19/2016,Mocha,1,5641
09/13/2016,"Cappuccino, Unknown",1,5642
08/30/2016,Mocha,1,5643
11/13/2016,"Au Lait, Unknown",1,5644
05/08/2016,Latte,1,5645
05/18/2016,"Cappuccino, Unknown",1,5646
03/25/2016,Americano,1,5647
03/26/2016,Gibraltar,1,5648
09/01/2016,Chemex Coffee,1,5649
08/13/2016,New Orleans Iced Coffee (cup),1,5650
09/12/2016,Latte,1,5651
05/11/2016,Juice,1,5652
08/07/2016,New Orleans Iced Coffee (cup),2,5653
06/29/2016,New Orleans Iced Coffee (cup),1,5654
02/11/2016,"Cappuccino, Unknown",1,5655
04/14/2016,Drip Coffee,1,5656
04/19/2016,Drip Coffee,1,5657
12/27/2016,Chemex Coffee,1,5658
10/27/2016,S.O. Iced - 4 oz Oji,1,5659
04/02/2016,Drip Coffee,1,5660
06/08/2016,"Cappuccino, Unknown",1,5661
03/17/2016,Mocha,1,5662
09/26/2016,Espresso,1,5663
04/01/2016,Latte,1,5664
03/08/2016,Americano,1,5665
10/06/2016,Latte,1,5666
11/10/2016,Chemex Coffee,1,5667
04/24/2016,Tea,1,5668
09/03/2016,S.O. Iced Coffee,1,5669
04/23/2016,Latte,1,5670
11/25/2016,Latte,1,5671
09/04/2016,Americano,1,5672
04/18/2016,Hot Chocolate,2,5673
06/29/2016,Drip Coffee,1,5674
08/02/2016,NOLA Carton,1,5675
07/02/2016,Drip Coffee,2,5676
12/03/2016,Mocha,1,5677
07/26/2016,New Orleans Iced Coffee (cup),1,5678
09/20/2016,"Cappuccino, Unknown",2,5679
03/08/2016,New Orleans Iced Coffee (cup),1,5680
02/21/2016,Drip Coffee,1,5681
03/29/2016,"Cappuccino, Unknown",1,5682
06/09/2016,New Orleans Iced Coffee (cup),1,5683
08/07/2016,S.O. Iced Coffee,1,5684
08/23/2016,Drip Coffee,1,5685
09/13/2016,New Orleans Iced Coffee (cup),1,5686
07/27/2016,Drip Coffee,1,5687
12/14/2016,Latte,1,5688
08/05/2016,Gibraltar,1,5689
07/14/2016,New Orleans Iced Coffee (cup),1,5690
10/04/2016,New Orleans Iced Coffee (cup),1,5691
10/16/2016,Drip Coffee,1,5692
09/01/2016,New Orleans Iced Coffee (cup),1,5693
04/28/2016,Drip Coffee,1,5694
05/16/2016,New Orleans Iced Coffee (cup),2,5695
12/06/2016,Americano,1,5696
12/20/2016,New Orleans Iced Coffee (cup),1,5697
02/15/2016,"Cappuccino, Unknown",1,5698
06/22/2016,New Orleans Iced Coffee (cup),1,5699
03/31/2016,Espresso,1,5700
06/06/2016,New Orleans Iced Coffee (cup),2,5701
09/07/2016,Latte,1,5702
02/16/2016,Cascara Fizz,1,5703
10/31/2016,Drip Coffee,1,5704
08/21/2016,New Orleans Iced Coffee (cup),1,5705
07/27/2016,Chemex Coffee,1,5706
02/19/2016,"Cappuccino, Unknown",1,5707
10/21/2016,New Orleans Iced Coffee (cup),1,5708
07/07/2016,S.O. Iced - 4 oz Oji,1,5709
12/20/2016,"Cappuccino, Unknown",1,5710
10/18/2016,Mocha,1,5711
02/08/2016,Mocha,1,5712
07/07/2016,Drip Coffee,1,5713
02/15/2016,"Au Lait, Unknown",1,5714
12/17/2016,"Cappuccino, Unknown",1,5715
05/16/2016,S.O. Iced Coffee,2,5716
05/31/2016,New Orleans Iced Coffee (cup),2,5717
12/13/2016,New Orleans Iced Coffee (cup),1,5718
06/13/2016,Macchiato,2,5719
09/06/2016,Drip Coffee,1,5720
11/30/2016,Mocha,1,5721
07/11/2016,Drip Coffee,1,5722
10/28/2016,New Orleans Iced Coffee (cup),1,5723
02/24/2016,New Orleans Iced Coffee (cup),1,5724
07/10/2016,Espresso,1,5725
08/13/2016,Chemex Coffee,1,5726
04/13/2016,Milk,1,5727
02/23/2016,"Cappuccino, Unknown",1,5728
08/30/2016,Latte,3,5729
09/13/2016,Drip Coffee,2,5730
03/30/2016,Tea,1,5731
12/19/2016,Chemex Coffee,1,5732
10/21/2016,S.O. Iced Coffee,1,5733
12/15/2016,Mocha,1,5734
09/11/2016,New Orleans Iced Coffee (cup),2,5735
04/15/2016,Gibraltar,1,5736
10/24/2016,Gibraltar,1,5737
10/08/2016,New Orleans Iced Coffee (cup),1,5738
12/12/2016,Drip Coffee,1,5739
03/02/2016,"Cappuccino, Unknown",1,5740
06/15/2016,"Cappuccino, Unknown",1,5741
09/28/2016,Latte,1,5742
03/24/2016,S.O. Iced - 4 oz Oji,1,5743
02/13/2016,Drip Coffee,1,5744
02/08/2016,Mocha,1,5745
04/06/2016,New Orleans Iced Coffee (cup),1,5746
09/04/2016,Gibraltar,1,5747
03/18/2016,Mocha,1,5748
05/01/2016,New Orleans Iced Coffee (cup),1,5749
09/20/2016,Chemex Coffee,1,5750
02/27/2016,New Orleans Iced Coffee (cup),1,5751
02/17/2016,Tea,1,5752
03/29/2016,Gibraltar,1,5753
05/17/2016,S.O. Iced - 4 oz Oji,2,5754
04/19/2016,New Orleans Iced Coffee (cup),1,5755
03/27/2016,New Orleans Iced Coffee (cup),1,5756
03/19/2016,"Cappuccino, Unknown",1,5757
08/06/2016,Drip Coffee,1,5758
12/19/2016,Latte,2,5759
03/26/2016,New Orleans Iced Coffee (cup),1,5760
06/15/2016,Drip Coffee,2,5761
08/28/2016,Chemex Coffee,1,5762
06/03/2016,"Cappuccino, Unknown",1,5763
04/07/2016,Mocha,1,5764
09/26/2016,"Cappuccino, Unknown",1,5765
12/12/2016,Cascara Fizz,1,5766
10/11/2016,Mocha,1,5767
03/14/2016,Still Water,1,5768
10/03/2016,Drip Coffee,1,5769
09/26/2016,Latte,1,5770
05/23/2016,New Orleans Iced Coffee (cup),1,5771
08/25/2016,"Cappuccino, Unknown",1,5772
11/07/2016,Drip Coffee,1,5773
02/09/2016,Latte,1,5774
10/12/2016,Espresso,1,5775
06/23/2016,New Orleans Iced Coffee (cup),1,5776
04/15/2016,Latte,1,5777
07/24/2016,Mocha,1,5778
03/24/2016,New Orleans Iced Coffee (cup),1,5779
11/02/2016,New Orleans Iced Coffee (cup),1,5780
08/17/2016,Latte,1,5781
08/06/2016,NOLA Carton,1,5782
08/31/2016,Gibraltar,1,5783
10/13/2016,New Orleans Iced Coffee (cup),1,5784
09/03/2016,Milk,1,5785
08/15/2016,"Cappuccino, Unknown",1,5786
11/29/2016,Americano,1,5787
07/21/2016,Drip Coffee,1,5788
04/13/2016,New Orleans Iced Coffee (cup),2,5789
12/19/2016,Latte,1,5790
06/20/2016,New Orleans Iced Coffee (cup),1,5791
02/08/2016,Espresso,1,5792
12/31/2016,Drip Coffee,1,5793
02/05/2016,"Cappuccino, Unknown",1,5794
05/30/2016,New Orleans Iced Coffee (cup),2,5795
09/02/2016,Espresso,2,5796
05/28/2016,Chemex Coffee,1,5797
05/03/2016,Chemex Coffee,1,5798
11/15/2016,"Cappuccino, Unknown",1,5799
06/29/2016,NOLA Carton,2,5800
02/09/2016,"Cappuccino, Unknown",1,5801
06/30/2016,Latte,1,5802
02/10/2016,Drip Coffee,1,5803
02/12/2016,Latte,1,5804
09/08/2016,Cascara Fizz,1,5805
05/27/2016,New Orleans Iced Coffee (cup),1,5806
07/14/2016,Espresso,1,5807
06/21/2016,New Orleans Iced Coffee (cup),1,5808
06/01/2016,New Orleans Iced Coffee (cup),1,5809
02/13/2016,Espresso,1,5810
11/16/2016,Drip Coffee,1,5811
10/17/2016,Latte,1,5812
04/26/2016,Latte,2,5813
03/19/2016,Latte,1,5814
12/02/2016,Latte,1,5815
12/23/2016,New Orleans Iced Coffee (cup),2,5816
08/20/2016,Hot Chocolate,1,5817
07/01/2016,S.O. Iced Coffee,1,5818
06/06/2016,"Cappuccino, Unknown",1,5819
05/10/2016,Americano,1,5820
03/26/2016,Drip Coffee,1,5821
09/24/2016,"Cappuccino, Unknown",1,5822
02/14/2016,Americano,1,5823
07/18/2016,Latte,1,5824
12/21/2016,Macchiato,1,5825
12/18/2016,Chemex Coffee,1,5826
11/12/2016,New Orleans Iced Coffee (cup),1,5827
12/10/2016,Mocha,1,5828
05/17/2016,"Cappuccino, Unknown",1,5829
09/23/2016,"Cappuccino, Unknown",1,5830
09/13/2016,New Orleans Iced Coffee (cup),1,5831
03/22/2016,Drip Coffee,1,5832
10/20/2016,Mocha,1,5833
04/16/2016,S.O. Iced Coffee,1,5834
02/08/2016,Hot Chocolate,1,5835
08/24/2016,Cascara Fizz,1,5836
10/17/2016,Latte,1,5837
09/17/2016,New Orleans Iced Coffee (cup),1,5838
07/24/2016,Drip Coffee,1,5839
11/15/2016,New Orleans Iced Coffee (cup),1,5840
02/16/2016,Latte,1,5841
04/02/2016,Espresso,1,5842
11/01/2016,Cascara Fizz,1,5843
04/14/2016,Drip Coffee,1,5844
12/19/2016,Mocha,1,5845
07/17/2016,"Cappuccino, Unknown",1,5846
08/07/2016,Drip Coffee,1,5847
12/23/2016,"Cappuccino, Unknown",1,5848
12/16/2016,Latte,1,5849
06/29/2016,NOLA Carton,1,5850
08/05/2016,"Cappuccino, Unknown",1,5851
08/07/2016,S.O. Iced Coffee,1,5852
02/20/2016,Latte,1,5853
08/11/2016,Tea,1,5854
07/23/2016,Drip Coffee,1,5855
12/15/2016,Macchiato,1,5856
07/06/2016,Drip Coffee,2,5857
02/23/2016,"Cappuccino, Unknown",1,5858
11/14/2016,Drip Coffee,1,5859
11/14/2016,New Orleans Iced Coffee (cup),1,5860
05/14/2016,Mocha,1,5861
12/31/2016,Mocha,1,5862
05/18/2016,Gibraltar,1,5863
02/25/2016,New Orleans Iced Coffee (cup),1,5864
10/30/2016,Latte,1,5865
07/07/2016,Sparkling Water,1,5866
06/17/2016,Drip Coffee,1,5867
02/08/2016,"Cappuccino, Unknown",1,5868
08/22/2016,New Orleans Iced Coffee (cup),1,5869
12/15/2016,Hot Chocolate,1,5870
11/01/2016,New Orleans Iced Coffee (cup),1,5871
04/04/2016,Americano,1,5872
02/28/2016,"Cappuccino, Unknown",1,5873
09/20/2016,Espresso,1,5874
12/29/2016,S.O. Iced - 4 oz Oji,1,5875
11/07/2016,Chemex Coffee,2,5876
09/17/2016,Apple Juice,1,5877
11/02/2016,"Cappuccino, Unknown",1,5878
02/20/2016,Latte,1,5879
03/03/2016,Latte,1,5880
10/10/2016,Cascara Fizz,1,5881
08/16/2016,New Orleans Iced Coffee (cup),1,5882
07/23/2016,Americano,1,5883
04/20/2016,Drip Coffee,1,5884
09/13/2016,New Orleans Iced Coffee (cup),1,5885
05/02/2016,Latte,1,5886
03/02/2016,Latte,1,5887
06/09/2016,S.O. Iced - 4 oz Oji,1,5888
02/04/2016,Americano,-1,5889
04/15/2016,S.O. Iced Coffee,1,5890
08/29/2016,Americano,1,5891
07/24/2016,Latte,1,5892
09/07/2016,Latte,1,5893
04/27/2016,Tea,1,5894
06/08/2016,Americano,1,5895
02/25/2016,Chemex Coffee,1,5896
12/14/2016,New Orleans Iced Coffee (cup),1,5897
04/26/2016,Hot Chocolate,1,5898
07/31/2016,Latte,1,5899
03/28/2016,Chemex Coffee,1,5900
05/22/2016,S.O. Iced Coffee,1,5901
02/26/2016,Espresso,1,5902
10/08/2016,Drip Coffee,1,5903
12/12/2016,Latte,1,5904
09/01/2016,Drip Coffee,1,5905
11/28/2016,Tea,1,5906
04/20/2016,Latte,1,5907
07/22/2016,S.O. Iced Coffee,1,5908
12/14/2016,Drip Coffee,2,5909
09/30/2016,S.O. Iced - 4 oz Oji,1,5910
12/14/2016,Latte,1,5911
06/18/2016,"Au Lait, Unknown",1,5912
09/20/2016,"Cappuccino, Unknown",1,5913
06/01/2016,"Cappuccino, Unknown",1,5914
10/05/2016,Drip Coffee,1,5915
09/21/2016,Americano,1,5916
10/04/2016,New Orleans Iced Coffee (cup),1,5917
06/12/2016,Macchiato,1,5918
